year,gdp_growth,inflation,unemployment,gdp_per_capita,population,food_production_index,cereal_yield,cereal_production_tonnes,agricultural_land_pct,dietary_energy_supply_adequacy,economic_stress_score,data_completeness_score,latitude,longitude,food_pressure_score,income_group_Low_income,income_group_Lower_middle_income,income_group_Not_classified,income_group_Upper_middle_income,inflation_unemployment,inflation_minus_growth,inflation_squared
2007,7.64935393795867,8.48948675497455,3.082,6.232202257305675,16.87363699265845,85.33,686.52,14.226028213762405,48.7892,105.0,54.26,100.0,-25.9664,32.5713,76.08520006618888,True,False,False,False,26.16459817883156,0.8401328170158795,72.07138536288831
2008,6.87802942560995,14.5028053002268,3.112,6.38546267866371,16.898293403573092,79.81,686.52,14.230204944950891,49.0664,106.0,55.25,100.0,-25.9664,32.5713,82.3539329243493,True,False,False,False,45.132730094305806,7.624775874616851,210.33136157628658
2009,5.92897187460815,3.78861330914625,3.207,6.307546639374241,16.924202966776186,97.77,837.6,14.621540342208752,49.3436,108.0,45.43,100.0,-25.9664,32.5713,65.2432740855083,True,False,False,False,12.150082882432024,-2.1403585654619,14.353590806240101
2010,6.67972935662864,12.4255421735156,3.259,6.208963878524334,16.95097155595041,110.52,979.4,14.797235409807614,49.6208,109.0,55.75,100.0,-25.9664,32.5713,57.20899377065492,True,False,False,False,40.49484194348734,5.74581281688696,154.3940983058148
2011,7.13405842300445,11.1666056127874,3.295,6.42839035784023,16.978833080112167,117.35,990.9,14.841745683456573,49.879,111.0,52.55,100.0,-25.9664,32.5713,56.0161394518252,True,False,False,False,36.79396549413448,4.03254718978295,124.69308091153506
2012,7.9945031610722,2.60245456956618,3.304,6.531876761369487,17.007543186393512,118.49,1167.4,14.809718170310854,50.1373,110.0,37.14,100.0,-25.9664,32.5713,54.75861382724791,True,False,False,False,8.598509897846657,-5.39204859150602,6.77276978665589
2013,6.57141389665537,4.26135250941963,3.345,6.533070080441016,17.036448734722097,109.38,686.52,14.244242221676314,50.4369,108.0,47.19,100.0,-25.9664,32.5713,62.454820723400665,True,False,False,False,14.254224144008662,-2.3100613872357405,18.159125209536974
2014,7.70256844839309,2.55974875844295,3.377,6.548423495116562,17.06543828343991,102.08,745.3,14.415679687193048,50.6834,102.0,43.59,100.0,-25.9664,32.5713,66.99534954866988,True,False,False,False,8.644271557261842,-5.14281968995014,6.552313706350224
2015,7.3930936986377,3.55075967356746,3.426,6.41601924193216,17.09444888904447,96.05,734.0,14.222705502375872,50.9804,97.0,51.21,100.0,-25.9664,32.5713,92.37731384387791,True,False,False,False,12.164902641642119,-3.8423340250702402,12.607894259432893
2016,4.69699024225795,15.438486221558357,3.65,6.092417266029911,17.123755531426173,101.87,686.52,14.24127228897975,51.3986,97.0,61.23,100.0,-25.9664,32.5713,78.72030184009577,True,False,False,False,56.350474708688,10.741495979300407,238.34685681324723
2017,2.63820737310658,15.1132073899384,3.935,6.1568488140881055,17.153640123139063,116.87,686.52,14.252831504480648,51.7248,97.0,67.59,100.0,-25.9664,32.5713,65.72884884864278,True,False,False,False,59.47047107940761,12.475000016831821,228.40903761128868
2018,3.48493202422782,3.91133439990729,4.21,6.250954029997973,17.183449112393617,122.41049999999998,798.9,14.38960276930319,51.9169,97.0,59.37,100.0,-25.9664,32.5713,63.94263619117282,True,False,False,False,16.46671782360969,0.42640237567947015,15.29853678789812
2019,2.31781394821475,2.80270307928111,4.462,6.254006778264655,17.21284652729384,122.41049999999998,799.4,14.429755213928178,51.9393,97.0,60.56,100.0,-25.9664,32.5713,64.00543194797383,True,False,False,False,12.505661139752311,0.4848891310663599,7.855144550611815
2020,-1.21952250011192,3.48393567493204,5.019,6.138663713512573,17.24249552974581,122.41049999999998,686.52,14.5020081791263,51.921,99.0,56.11,100.0,-25.9664,32.5713,64.06663241846672,True,False,False,False,17.485873152483908,4.70345817504396,12.137807787064167
2021,2.37743572761507,6.40847652975692,5.413,6.236189201088286,17.272073296900817,122.41049999999998,997.3,14.611469709398866,51.916,100.0,69.94,100.0,-25.9664,32.5713,61.69656653273689,True,False,False,False,34.68908345557421,4.031040802141851,41.0685714324453
2022,4.36445074432608,10.2794018093421,6.789,6.36173703555929,17.301546727697428,122.41049999999998,1162.8,14.856603191081916,51.9144,102.0,65.47,100.0,-25.9664,32.5713,59.04182990975698,True,False,False,False,69.78685888362351,5.9149510650160195,105.66610155790562
2002,1.38148396045266,3.8957052575849,10.201,6.47678718256773,14.8229778470755,73.68,1011.8,11.633087889855796,38.5272,120.0,66.3,100.0,18.2367,-15.9824,58.82667474823477,False,True,False,False,39.74008933262357,2.5142212971322397,15.176519453974633
2003,6.92826957568474,5.15190150769578,9.911,6.59717001375029,14.84586077947146,76.33,797.7,12.102660231090365,38.5272,122.0,57.4,100.0,18.2367,-15.9824,60.05280166032501,False,True,False,False,51.06049584277287,-1.77636806798896,26.54208914499805
2004,4.73275787510946,10.3676233473073,9.77,6.714843188504882,14.869357322722395,76.68,686.52,11.652843916836268,38.5272,121.0,69.46,100.0,18.2367,-15.9824,62.99811161813102,False,True,False,False,101.2916801031923,5.6348654721978395,107.48761387163141
2005,8.56628732009419,12.1256487185541,9.59,6.907721112565942,14.893600360299848,78.97,841.2,12.04808461247166,38.5272,121.0,62.82,100.0,18.2367,-15.9824,61.88028348430419,False,True,False,False,116.28497121093382,3.5593613984599095,147.03135684577268
2006,10.299999301348668,6.2410332814282,9.313,7.17135238310319,14.918666176726653,78.44,686.52,12.027747094061564,38.5272,120.0,54.88,100.0,18.2367,-15.9824,66.55517274447807,False,True,False,False,58.12274294994083,-4.058966019920469,38.95049641989444
2007,-1.96942274988409,7.25410841304887,9.482,7.248610867545242,14.94467145012115,79.24,705.8,12.113995733078966,38.5272,122.0,76.5,100.0,18.2367,-15.9824,64.50911765729022,False,True,False,False,68.78345597252938,9.22353116293296,52.622088868266395
2008,-0.331079223430805,7.34663541249786,9.715,7.400353628067347,14.973419528302932,78.02,765.8,12.152344811106111,38.5272,125.0,66.5,100.0,18.2367,-15.9824,64.80064156768383,False,True,False,False,71.3725630324167,7.677714635928665,53.9730518841676
2009,0.0978759143320076,2.22092032381779,10.214,7.269916222950221,15.004709463716566,78.17,713.3,12.046514035841074,38.5272,128.0,60.26,100.0,18.2367,-15.9824,65.27202781923738,False,True,False,False,22.684480187474907,2.1230444094857823,4.932487084746917
2010,2.62022948104543,6.28354087427704,10.093,7.415153253296513,15.036625394516664,86.37,955.2,12.53708144902904,38.5272,129.0,69.92,100.0,18.2367,-15.9824,60.78710745005458,False,True,False,False,63.41977804407816,3.6633113932316097,39.48288591871026
2011,4.17278327815399,5.68631959575954,9.976,7.566414402416726,15.069076632455102,86.6,1374.5,12.201529089193128,38.5272,130.0,62.14,100.0,18.2367,-15.9824,60.14667478202967,False,True,False,False,56.72672428729717,1.5135363176055492,32.334230545118935
2012,4.47001319170479,4.90242727217997,9.864,7.528394846694227,15.101717973678998,93.23,1034.4,12.747958904387026,38.5272,131.0,59.57,100.0,18.2367,-15.9824,54.39111675743597,False,True,False,False,48.357542612783234,0.4324140804751808,24.033793159013946
2013,4.1508131898954,4.12910173783393,9.926,7.567987161348409,15.133076030607777,94.88,1197.0,12.64997938133206,38.5272,133.0,60.03,100.0,18.2367,-15.9824,54.6375533826461,False,True,False,False,40.985463849739595,-0.02171145206146985,17.049481161383184
2014,4.27482328814457,3.53436856147324,10.026,7.446590147361051,15.163197917571363,98.29,1678.8,12.830126949602834,38.5272,134.0,59.07,100.0,18.2367,-15.9824,46.16221892141962,False,True,False,False,35.4355791973307,-0.7404547266713299,12.49176112833042
2015,5.37633924099251,3.25472688117631,10.104,7.349840914173624,15.193258502282324,100.31,1263.4,12.663982469885246,38.5272,133.0,57.03,100.0,18.2367,-15.9824,48.64575390116486,False,True,False,False,32.885760407405435,-2.1216123598162,10.59324707105167
2016,1.26090923067225,1.47171045650004,10.287,7.356768746323692,15.2232380790842,101.4,1232.4,12.64126159080456,38.5272,133.0,65.64,100.0,18.2367,-15.9824,50.01232601406556,False,True,False,False,15.139485466015913,0.21080122582779004,2.1659316677715563
2017,6.27054566937677,2.25427651934813,10.336,7.387711722539114,15.253115950814408,103.34,1910.5,12.833972520490844,38.5272,133.0,52.71,100.0,18.2367,-15.9824,43.79022216275085,False,True,False,False,23.30020210398227,-4.0162691500286405,5.081762625684319
2018,4.77217365692621,3.06735996058356,10.411,7.452364914869929,15.282851584162232,106.82,1506.4,12.979700637782074,38.5272,133.0,58.75,100.0,18.2367,-15.9824,45.27322192261975,False,True,False,False,31.934284549635443,-1.70481369634265,9.408697127791179
2019,3.14100489306969,2.30009262117937,10.416,7.477645368268797,15.312386307238194,105.07,1391.4,12.773047602518805,38.5272,134.0,60.71,100.0,18.2367,-15.9824,49.89075148464235,False,True,False,False,23.95776474220432,-0.8409122718903199,5.290426066003785
2020,-0.360657384151068,2.3856948845632,11.051,7.493742879686722,15.341595556699785,108.39,1322.0,12.926479725742954,38.5272,134.0,55.64,100.0,18.2367,-15.9824,49.4035837964361,False,True,False,False,26.364314169307924,2.746352268714268,5.69154008223102
2021,0.742715486567747,3.56516484650185,11.131,7.5749635273324465,15.370465885098625,114.44,2035.6,13.124111009405526,38.5272,134.0,68.44,100.0,18.2367,-15.9824,40.6945429222224,False,True,False,False,39.68384990641209,2.822449359934103,12.71040038273256
2022,6.79600500489967,9.52526628622843,10.52,7.581389514678757,15.39976152564599,116.51,1499.4,13.20692053191885,38.5272,134.0,58.36,100.0,18.2367,-15.9824,44.35889385159385,False,True,False,False,100.20580133112307,2.7292612813287596,90.73069782355994
2002,1.61491865862433,6.41933372221149,8.205,8.312395454447369,14.00167638274891,102.57,7175.0799999999945,5.69035945432406,49.0196,123.0,53.8,100.0,-20.1605,57.4977,14.842512123253044,False,False,False,True,52.67063319074527,4.804415063587159,41.20784543712162
2003,5.92544548947731,3.92105357558188,8.318,8.488642626365193,14.008912994419005,108.34,6555.6,5.181783550292085,48.5294,123.0,43.22,100.0,-20.1605,57.4977,15.693058728183638,False,False,False,True,32.615323641690075,-2.00439191389543,15.374661142583447
2004,4.33001985464357,4.71037060105883,8.337,8.605498531212485,14.01518402909075,111.91,6473.7,5.91350300563827,48.0392,124.0,51.33,100.0,-20.1605,57.4977,15.145408767228131,False,False,False,True,39.270359701027466,0.38035074641526023,22.18759119931933
2005,1.77754302034454,4.93717004981795,9.524,8.585791537041294,14.021105020855094,105.6,7175.0799999999945,6.16541785423142,47.0588,124.0,56.8,100.0,-20.1605,57.4977,15.425254684108348,False,False,False,True,47.02160755446615,3.15962702947341,24.375648100819376
2006,4.8655446077553,8.91350105650142,9.04,8.663062518531492,14.0257690523262,105.13,7175.0799999999945,6.115892125483034,46.0784,124.0,58.31,100.0,-20.1605,57.4977,15.490421653160942,False,False,False,True,80.57804955077283,4.04795644874612,79.45050108425194
2007,5.72701615981669,8.82729272393294,8.475,8.806626173803116,14.030324312650151,99.72,7175.0799999999945,6.92951677076365,45.098,125.0,56.03,100.0,-20.1605,57.4977,17.130394181020907,False,False,False,True,74.81130583533167,3.1002765641162497,77.92109683399943
2008,5.38696254207251,9.73228317146887,7.17,9.004730710381814,14.03394061821219,103.86,7175.0799999999945,6.133398042996649,44.6078,124.0,44.62,100.0,-20.1605,57.4977,16.514456317970893,False,False,False,True,69.7804703394318,4.34532062939636,94.71733572965617
2009,3.31507699790781,2.51609128145113,7.257,8.912996636434377,14.036595992809012,107.8,7175.0799999999945,4.727387818712341,44.6078,125.0,38.86,100.0,-20.1605,57.4977,15.84698426300587,False,False,False,True,18.259274429490848,-0.7989857164566803,6.3307153365943885
2010,4.37720322344293,2.93236301369857,7.654,9.001368021616772,14.038974857833166,106.13,6833.3,5.796057750765372,44.6078,124.0,44.2,100.0,-20.1605,57.4977,19.285892983143125,False,False,False,True,22.444306506848854,-1.4448402097443598,8.59875284410736
2011,4.07753806610333,6.52249254869341,7.447,9.140480230566329,14.040576260761137,105.56,3901.8,6.456769655572163,44.3448,125.0,50.49,100.0,-20.1605,57.4977,26.153566219659613,False,False,False,True,48.57300201011983,2.444954482590081,42.542909047761064
2012,3.49611836470866,3.85216033315983,7.472,9.150858393323697,14.043349468805042,102.45,3389.6,7.126890808898808,43.3483,123.0,47.35,100.0,-20.1605,57.4977,32.77600173092254,False,False,False,True,28.78334200937025,0.35604196845116975,14.839139232370052
2013,3.36040609974133,3.54329573934839,7.322,9.19807937821488,14.045771123146537,100.81,3219.1,7.153833801578843,42.85,122.0,49.78,100.0,-20.1605,57.4977,37.587231669403046,False,False,False,True,25.944011403508913,0.18288963960706006,12.554944696484455
2014,3.82696982009337,3.21769191994684,7.467,9.25830462911974,14.047581342688476,102.85,3765.1,7.502186486602924,42.85,121.0,48.95,100.0,-20.1605,57.4977,32.458839164080366,False,False,False,True,24.026505566243053,-0.6092779001465303,10.353541291691181
2015,3.69055690369433,1.28654970760232,7.41,9.17279880178304,14.048905384942229,99.92,2695.9,7.011213987350367,42.85,121.0,47.87,100.0,-20.1605,57.4977,53.12038006782596,False,False,False,True,9.533333333333191,-2.40400719609201,1.6552101501316152
2016,3.8624682634,0.977675134718965,6.814,9.219906723912503,14.049592466724071,97.23,3455.0,6.643789733147672,42.85,121.0,46.54,100.0,-20.1605,57.4977,59.63521746079536,False,False,False,True,6.661878367975028,-2.884793128681035,0.9558486690477465
2017,3.93798380632353,3.66699702675925,6.752,9.304532054613928,14.05049413867467,97.65,5234.8,6.401917196727186,42.85,121.0,52.29,100.0,-20.1605,57.4977,50.49186829034954,False,False,False,True,24.759563924678456,-0.27098677956427997,13.44686719426118
2018,4.00674057198549,3.2160538314457,6.426,9.377526976175163,14.05103949278502,90.05,5272.7,6.008813185442595,42.85,121.0,51.8,100.0,-20.1605,57.4977,53.62068717649691,False,False,False,True,20.666361920870067,-0.7906867405397899,10.343002246756566
2019,2.89128499346516,0.405655190309553,6.331,9.356106283963769,14.051361823173297,94.99,6880.0,6.248042874508429,42.85,122.0,41.49,100.0,-20.1605,57.4977,49.52514446761907,False,False,False,True,2.56820300984978,-2.485629803155607,0.16455613342507966
2020,-5.126664870034081,2.5808007718283,8.626,9.12007071847437,14.0513847299573,80.3,7175.0799999999945,6.658011045870748,42.85,123.0,63.25,100.0,-20.1605,57.4977,50.80349053951328,False,False,False,True,22.261987457790912,7.707465641862381,6.660532623869549
2021,3.40379866177662,4.02852888157376,7.719,9.124642164372665,14.051637459636613,83.6,7175.0799999999945,7.009408932708637,42.85,124.0,58.95,100.0,-20.1605,57.4977,50.11279659062745,False,False,False,True,31.096214436867857,0.6247302197971405,16.22904494967393
2022,8.69306675264066,10.7737512242899,6.322,9.234789222718105,14.048623449851956,84.4,7175.0799999999945,6.714291881769338,42.7861,125.0,49.03,100.0,-20.1605,57.4977,48.33123151564919,False,False,False,True,68.11165523996074,2.0806844716492385,116.0737154428881
2002,1.70000003078317,14.7446346101603,5.248,6.061947334408526,16.29040399242192,63.46,1045.7,14.352341883061666,40.7664,106.0,70.13,100.0,-13.9899,33.7703,82.459898161191,True,False,False,False,77.37984243412126,13.044634579377131,217.404249787137
2003,5.70563940467414,9.57679786919214,5.165,5.951549945086362,16.31543512223099,63.46,1209.0,14.577801265328755,42.0324,106.0,61.18,100.0,-13.9899,33.7703,81.54318431801018,True,False,False,False,49.4641609943774,3.8711584645179995,91.7150574273631
2004,5.42049754993828,11.4298060822124,4.964,6.005550493821255,16.34129824052974,63.46,1020.6,14.356667889087175,42.0324,105.0,65.31,100.0,-13.9899,33.7703,84.30646680401007,True,False,False,False,56.73755739210236,6.00930853227412,130.64046707697958
2005,3.26872602317066,15.4103446604296,4.935,6.029148315305831,16.36807834843482,63.46,777.8,14.079703917847148,43.7205,106.0,72.44,100.0,-13.9899,33.7703,87.52807918495319,True,False,False,False,76.05005089922007,12.14161863725894,237.47872255323105
2006,4.69999976404691,13.9742943548388,4.954,6.090907423327996,16.395629049388226,63.46,1444.7,14.840218648587102,44.6067,107.0,72.41,100.0,-13.9899,33.7703,81.34621595245683,True,False,False,False,69.22865423387141,9.27429459079189,195.28090271567956
2007,9.59999987683469,7.9522099086403,4.876,6.16579648350729,16.423839424408413,63.46,2467.0,15.051022435509983,44.6067,110.0,55.16,100.0,-13.9899,33.7703,71.42284554771756,True,False,False,False,38.774975514530105,-1.6477899681943908,63.237642431076964
2008,7.63973639944591,8.71260186609043,4.796,6.319056074555461,16.452882038763207,63.46,1598.7,14.861369188186517,45.8727,113.0,49.8,100.0,-13.9899,33.7703,75.62948449473826,True,False,False,False,41.78563854976971,1.0728654666445205,75.90943127700245
2009,8.3281098524038,8.42204427696655,4.732,6.440738751693224,16.48244629122452,65.88,2124.3,15.152607321925183,46.2947,116.0,54.72,100.0,-13.9899,33.7703,70.30718256918395,True,False,False,False,39.85311351860572,0.09393442456275025,70.93082980318503
2010,6.87406585416142,7.41159092883827,4.78,6.528140203225063,16.51192425008032,67.19,1906.9,15.099296997574823,46.2947,118.0,58.19,100.0,-13.9899,33.7703,72.00503615971186,True,False,False,False,35.427404639846934,0.5375250746768501,54.931680096437724
